,Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials ,Information Technology,Communication Services,Utilities
2015-06-30,96.0448844021332,49.1224642337774,75.0158059245617,101.611497373728,91.0682093095581,114.851763704532,37.7002132416901,52.2263591339092,27.0733293345113,30.5717471656527
2015-03-31,87.5871723839397,46.2163850073618,71.058684755455,95.1142822873607,89.3974241491995,109.758427390711,37.6580172223468,52.9332286830017,26.8875047176821,36.322496512954
2014-12-31,117.741631896813,48.4734291441317,76.9514514670751,106.383000211665,97.2622503310093,109.14359313669,36.9526288066757,62.4205916855959,28.0026185085458,34.5464778514304
2014-09-30,140.546821576689,49.8949054879955,74.9320179948753,98.2924019386307,94.2228852264328,104.817729976716,37.2688552951823,54.5101089040788,27.0828559482268,36.0748582236465
2014-06-30,144.2302821352,54.4114414215611,74.1655836802278,96.7867019995046,92.6121203273874,104.613956211552,37.4359286762368,53.5174876268128,26.9134629017988,32.4187793307447
2014-03-31,137.380530034208,52.3009385884126,69.1885501548599,91.4305663819225,90.1382262399168,96.7009244005406,36.4670390122353,50.2305676587596,26.5813133773814,38.3787898815855
2013-12-31,139.273528924015,50.8952642158527,72.8204299146353,99.9173559999938,94.4397825970398,96.616857193602,36.7885285047605,54.6664097481343,29.6733580908265,33.096026320134
2013-09-30,142.885996563967,50.3616370368061,70.8200884588874,91.9367294708033,90.2904027883948,92.9302885230442,35.706574944841,48.8580472335533,29.0051533263109,35.2414055462474
2013-06-30,138.058581465895,52.1168422802788,70.0882125602824,89.5539206833059,88.0540496104539,92.2176907577961,36.8264142143215,50.4991353681118,30.5274831915175,32.0932117737125
2013-03-31,134.073225866726,51.0166377475519,66.5961173533283,81.2027040343171,87.3013805914085,90.8440118806141,36.9737335621767,51.4081114997668,29.9294539290651,33.4856670666035
2012-12-31,140.724940324895,48.6287293251699,69.7507004527339,89.7931522076438,99.046934782742,91.1273893893584,40.4788530750074,55.2425526591871,30.2572940640571,32.2864769115931
2012-09-30,140.926699805909,48.382563750108,68.1819250255303,79.0959633479057,87.1071881778902,87.034847121217,36.5188902993007,49.1745919840113,29.1390647590656,34.6685332348269
2012-06-30,145.389772541688,50.7345735161582,68.8886862946777,78.2154831506775,84.2427800058526,88.4281716939482,35.2591980509488,49.3681152568531,28.95289939508,30.5524237139468
2012-03-31,145.197288936415,50.2553092610204,66.1617717382471,76.2364536950921,85.4277568562839,88.4353467699799,35.4595095787098,49.5222808673048,28.7666277608656,33.0888695171903
2011-12-31,143.470805707459,46.4758645142644,68.0467801881671,82.9262306702068,88.4122446829131,88.6561831287006,35.0489958772704,52.4449856979052,28.2261380180758,33.7548259119671
2011-09-30,145.577531385129,50.0901982348939,66.5898540857085,74.694049806458,85.2473116808119,85.8737046708929,35.8364870608779,46.8963102413378,27.4758943736956,38.2472272691697
2011-06-30,139.329237690575,53.5032420603047,64.8685123364731,74.6071173630787,84.1255151939471,85.0225089963846,37.0932069087583,46.2591753475611,27.3205839238199,33.825877447552
2011-03-31,128.523320336946,49.8750234516085,60.4992415492483,70.2635550467042,79.4443943964845,82.1936813903825,36.0868547229357,44.0921289094882,27.1378275568255,36.5559212838065
2010-12-31,117.58509680908894,45.417926797732484,63.911389481222194,74.53942758984482,81.59271047696842,81.99286529060548,37.67217552434988,45.73015003916413,26.96270979663358,34.095351338970524
